"","Authors","Title","Year","Source","grp"
"37993","Ekman, J., Ericson, P.G.P.","out of gondwanaland; the evolutionary history of cooperative breeding and social behaviour among crows, magpies, jays and allies",2006,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"37997","Hovardas, T., Stamou, G.P.","structural and narrative reconstruction of rural residents' representations of 'nature', 'wildlife', and 'landscape'",2006,"Biodiversity and Conservation","A_D_primary"
"38000","Bendfeldt, E.S., Peer, R.W., Flory, G.A.","in-house composting as a rapid response to avian influenza",2006,"BioCycle","A_D_primary"
"38004","Pautasso, M., Gaston, K.J.","a test of the mechanisms behind avian generalized individuals-area relationships",2006,"Global Ecology and Biogeography","A_D_primary"
"38010","Swaisgood, R.R., Dickman, D.M., White, A.M.","a captive population in crisis: testing hypotheses for reproductive failure in captive-born southern white rhinoceros females",2006,"Biological Conservation","A_D_primary"
"38023","Nielsen, M.R.","importance, cause and effect of bushmeat hunting in the udzungwa mountains, tanzania: implications for community based wildlife management",2006,"Biological Conservation","A_D_primary"
"38026","Arjunan, M., Holmes, C., Puyravaud, J.-P., Davidar, P.","do developmental initiatives influence local attitudes toward conservation? a case study from the kalakad-mundanthurai tiger reserve, india",2006,"Journal of Environmental Management","A_D_primary"
"38032","Rasmussen, H.B., Wittemyer, G., Douglas-Hamilton, I.","predicting time-specific changes in demographic processes using remote-sensing data",2006,"Journal of Applied Ecology","A_D_primary"
"38033","Moore, C.T., Conroy, M.J.","optimal regeneration planning for old-growth forest: addressing scientific uncertainty in endangered species recovery through adaptive management",2006,"Forest Science","A_D_primary"
"38040","Herrmann, C., Baier, H., Bosecke, T.","flickering lights on the night sky - impact of sky beamers on nature and landscape and consideration of legal aspects | flackernde lichtspiele am nächtlichen himmel: auswirkungen von himmelsstrahlern (skybeamer) auf natur und landschaft und hinweise auf die rechtslage",2006,"Naturschutz und Landschaftsplanung","A_D_primary"
"38043","Jansen, B.D., Heffelfinger, J.R., Noon, T.H., Krausman, P.R., deVos Jr., J.C.","infectious keratoconjunctivitis in bighorn sheep, silver bell mountains, arizona, usa",2006,"Journal of Wildlife Diseases","A_D_primary"
"38050","Seebacher, F., Schwartz, T.S., Thompson, M.B.","transition from ectothermy to endothermy: the development of metabolic capacity in a bird (gallus gallus)",2006,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38051","Ishtiaq, F., Beadell, J.S., Baker, A.J., Rahmani, A.R., Jhala, Y.V., Fleischer, R.C.","prevalence and evolutionary relationships of haematozoan parasites in native versus introduced populations of common myna acridotheres tristis",2006,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38057","Najmizadeh, S., Yavari, A.","zoning and planning of khabr national park with the aid of gis",2006,"Journal of Environmental Studies","A_D_primary"
"38059","Dunn, E.H., Bart, J., Collins, B.T., Craig, B., Dale, B., Downes, C.M., Francis, C.M., Woodley, S., Zorn, P.","monitoring bird populations in small geographic areas",2006,"Occasional Paper of the Canadian Wildlife Service","A_D_primary"
"38066","Lovell, S.T., Sullivan, W.C.","environmental benefits of conservation buffers in the united states: evidence, promise, and open questions",2006,"Agriculture, Ecosystems and Environment","A_D_primary"
"38088","McCoy, E.D., Mushinsky, H.R., Lindzey, J.","declines of the gopher tortoise on protected lands",2006,"Biological Conservation","A_D_primary"
"38097","Charmantier, A., Perrins, C., McCleery, R.H., Sheldon, B.C.","age-dependent genetic variance in a life-history trait in the mute swan",2006,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38098","Alemayehu, T., Ayenew, T., Kebede, S.","hydrogeochemical and lake level changes in the ethiopian rift",2006,"Journal of Hydrology","A_D_primary"
"38102","Von Engelhardt, N., Carere, C., Dijkstra, C., Groothuis, T.G.G.","sex-specific effects of yolk testosterone on survival, begging and growth of zebra finches",2006,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38104","Yip, J.Y., Corlett, R.T., Dudgeon, D.","selecting small reserves in a human-dominated landscape: a case study of hong kong, china",2006,"Journal of Environmental Management","A_D_primary"
"38105","Vandever, M.W., Hoag, D.L.","stakeholder opinions regarding management of conservation reserve program lands to address environmental and wildlife issues",2006,"Human Dimensions of Wildlife","A_D_primary"
"38109","Martínez-Espiñeira, R.","public attitudes toward lethal coyote control",2006,"Human Dimensions of Wildlife","A_D_primary"
"38110","Buckingham, D.L., Peach, W.J., Fox, D.S.","effects of agricultural management on the use of lowland grassland by foraging birds",2006,"Agriculture, Ecosystems and Environment","A_D_primary"
"38116","Stoll, J.R., Ditton, R.B., Eubanks, T.L.","platte river birding and the spring migration: humans, value, and unique ecological resources",2006,"Human Dimensions of Wildlife","A_D_primary"
"38121","Keller, J.M., McClellan-Green, P.D., Kucklick, J.R., Keil, D.E., Peden-Adams, M.M.","effects of organochlorine contaminants on loggerhead sea turtle immunity: comparison of a correlative field study and in vitro exposure experiments",2006,"Environmental Health Perspectives","A_D_primary"
"38134","Stalter, R., Jung, A., Starosta, A., Baden, J., Byer, M.D.","effect of wrack accumulation on salt marsh vegetation, baruch institute, georgetown county, south carolina",2006,"WIT Transactions on Ecology and the Environment","A_D_primary"
"38135","Dubois, N.S., Kennedy, E.D., Getty, T.","surplus nest boxes and the potential for polygyny affect clutch size and offspring sex ratio in house wrens",2006,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38138","Dubiec, A., Cicho?, M., Deptuch, K.","sex-specific development of cell-mediated immunity under experimentally altered rearing conditions in blue tit nestlings",2006,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38141","Paris, F., Jeandel, C., Servant, N., Sultan, C.","increased serum estrogenic bioactivity in three male newborns with ambiguous genitalia: a potential consequence of prenatal exposure to environmental endocrine disruptors",2006,"Environmental Research","A_D_primary"
"38157","Meech, H.","eradicating non-native mammals from islands: facts and perceptions",2005,"Ecos","A_D_primary"
"38164","Fleishman, E., Thomson, J.R., Mac Nally, R., Murphy, D.D., Fay, J.P.","using indicator species to predict species richness of multiple taxonomic groups",2005,"Conservation Biology","A_D_primary"
"38171","Palmer, W.E., Wellendorf, S.D., Gillis, J.R., Bromley, P.T.","effect of field borders and nest-predator reduction on abundance of northern bobwhites",2005,"Wildlife Society Bulletin","A_D_primary"
"38180","Holmes, N., Giese, M., Kriwoken, L.K.","testing the minimum approach distance guidelines for incubating royal penguins eudyptes schlegeli",2005,"Biological Conservation","A_D_primary"
"38186","Rees, P.A.","will the ec zoos directive increase the conservation value of zoo research?",2005,"ORYX","A_D_primary"
"38200","Andersen, D.C.","characterizing flow regimes for floodplain forest conservation: an assessment of factors affecting sapling growth and survivorship on three cold desert rivers",2005,"Canadian Journal of Forest Research","A_D_primary"
"38215","Menzel, R., Stürzenbaum, S., Bärenwaldt, A., Kulas, J., Steinberg, C.E.W.","humic material induces behavioral and global transcriptional responses in the nematode caenorhabditis elegans",2005,"Environmental Science and Technology","A_D_primary"
"38223","Focardi, S., Tinelli, A.","herbivory in a mediterranean forest: browsing impact and plant compensation",2005,"Acta Oecologica","A_D_primary"
"38225","Ruiz-Jaén, M.C., Aide, T.M.","vegetation structure, species diversity, and ecosystem processes as measures of restoration success",2005,"Forest Ecology and Management","A_D_primary"
"38237","Sant'Ana, M.G., Moraes, R., Bernardi, M.M.","toxicity of cadmium in japanese quail: evaluation of body weight, hepatic and renal function, and cellular immune response",2005,"Environmental Research","A_D_primary"
"38246","Balmford, A., Green, R.E., Scharlemann, J.P.W.","sparing land for nature: exploring the potential impact of changes in agricultural yield on the area needed for crop production",2005,"Global Change Biology","A_D_primary"
"38255","Bennun, L., Matiku, P., Mulwa, R., Mwangi, S., Buckley, P.","monitoring important bird areas in africa: towards a sustainable and scaleable system",2005,"Biodiversity and Conservation","A_D_primary"
"38265","Kirschbaum, C.D., Anacker, B.L.","the utility of trillium and maianthemum as phyto-indicators of deer impact in northwestern pennsylvania, usa",2005,"Forest Ecology and Management","A_D_primary"
"38267","Lopez, L.C.S., Filizola, B., Deiss, I., Rios, R.I.","phoretic behaviour of bromeliad annelids (dero) and ostracods (elpidium) using frogs and lizards as dispersal vectors",2005,"Hydrobiologia","A_D_primary"
"38268","Fernández-Juricic, E., Venier, M.P., Renison, D., Blumstein, D.T.","sensitivity of wildlife to spatial patterns of recreationist behavior: a critical assessment of minimum approaching distances and buffer areas for grassland birds",2005,"Biological Conservation","A_D_primary"
"38273","Aldrich, G.A., Tanaka, J.A., Adams, R.M., Buckhouse, J.C.","economics of western juniper control in central oregon",2005,"Rangeland Ecology and Management","A_D_primary"
"38275","Brennan, E.K., Smith', L.M., Haukos, D.A., LaGrange, T.G.","short-term response of wetland birds to prescribed burning in rainwater basin wetlands",2005,"Wetlands","A_D_primary"
"38279","O'Hearn, P.P., Romero, L.M., Carlson, R., Delehanty, D.J.","effective subcutaneous radiotransmitter implantation into the furcular cavity of chukars",2005,"Wildlife Society Bulletin","A_D_primary"
"38289","Fernando, P., Wikramanayake, E., Weerakoon, D., Jayasinghe, L.K.A., Gunawardene, M., Janaka, H.K.","perceptions and patterns of human-elephant conflict in old and new settlements in sri lanka: insights for mitigation and management",2005,"Biodiversity and Conservation","A_D_primary"
"38297","Hemami, M.-R., Watkinson, A.R., Dolman, P.M.","population densities and habitat associations of introduced muntjac muntiacus reevesi and native roe deer capreolus capreolus in a lowland pine forest",2005,"Forest Ecology and Management","A_D_primary"
"38305","Rodríguez-Pérez, J., Riera, N., Traveset, A.","effect of seed passage through birds and lizards on emergence rate of mediterranean species: differences between natural and controlled conditions",2005,"Functional Ecology","A_D_primary"
"38307","Letnic, M., Tamayo, B., Dickman, C.R.","the responses of mammals to la niña (el niño southern oscillation)-associated rainfall, predation, and wildfire in central australia",2005,"Journal of Mammalogy","A_D_primary"
"38310","Maron, M., Lill, A.","the influence of livestock grazing and weed invasion on habitat use by birds in grassy woodland remnants",2005,"Biological Conservation","A_D_primary"
"38320","Courtenay, G.C., Gladstone, W., Schreider, M.","assessing the response of estuarine intertidal assemblages to urbanised catchment discharge",2005,"Environmental Monitoring and Assessment","A_D_primary"
"38326","Or?owski, G.","habitat use by breeding and wintering reed bunting emberiza schoeniclus l. in farmland of lower silesia (sw poland)",2005,"Polish Journal of Ecology","A_D_primary"
"38331","Lima, I., Marshall, W.E.","utilization of turkey manure as granular activated carbon: physical, chemical and adsorptive properties",2005,"Waste Management","A_D_primary"
"38336","Arnegard, M.E., Carlson, B.A.","electric organ discharge patterns during group hunting by a mormyrid fish",2005,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38345","Hodge Jr., J.G., O'Connell, J.P.","west nile virus: legal responses that further environmental health",2005,"Journal of Environmental Health","A_D_primary"
"38354","Fischhendler, I., Zilberman, D.","packaging policies to reform the water sector: the case of the central valley project improvement act",2005,"Water Resources Research","A_D_primary"
"38368","O'Laughlin, J.","conceptual model for comparative ecological risk assessment of wildfire effects on fish, with and without hazardous fuel treatment",2005,"Forest Ecology and Management","A_D_primary"
"38372","Babbitt, K.J.","the relative importance of wetland size and hydroperiod for amphibians in southern new hampshire, usa",2005,"Wetlands Ecology and Management","A_D_primary"
"38374","Stoddard, M.A., Hayes, J.P.","the influence of forest management on headwater stream amphibians at multiple spatial scales",2005,"Ecological Applications","A_D_primary"
"38375","Destefano, S., Deblinger, R.D., Miller, C.","suburban wildlife: lessons, challenges, and opportunities",2005,"Urban Ecosystems","A_D_primary"
"38381","Johnson, S.","avian titer development against west nile virus after extralabel use of an equine vaccine",2005,"Journal of Zoo and Wildlife Medicine","A_D_primary"
"38382","Isaksson, C., Örnborg, J., Stephensen, E., Andersson, S.","plasma glutathione and carotenoid coloration as potential biomarkers of environmental stress in great tits",2005,"EcoHealth","A_D_primary"
"38389","Butler, S.J., Bradbury, R.B., Whittingham, M.J.","stubble height affects the use of stubble fields by farmland birds",2005,"Journal of Applied Ecology","A_D_primary"
"38411","Roth, A.M., Sample, D.W., Ribic, C.A., Paine, L., Undersander, D.J., Bartelt, G.A.","grassland bird response to harvesting switchgrass as a biomass energy crop",2005,"Biomass and Bioenergy","A_D_primary"
"38424","Birdsey, G.M., Lewin, J., Holbrook, J.D., Simpson, V.R., Cunningham, A.A., Danpure, C.J.","a comparative analysis of the evolutionary relationship between diet and enzyme targeting in bats, marsupials and other mammals",2005,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38426","Barbaro, L., Pontcharraud, L., Vetilllard, F., Guyon, D., Jactel, H.","comparative responses of bird, carabid, and spider assemblages to stand and landscape diversity in maritime pine plantation forests",2005,"Ecoscience","A_D_primary"
"38441","Hanowski, J., Danz, N., Lind, J., Niemi, G.","breeding bird response to varying amounts of basal area retention in riparian buffers",2005,"Journal of Wildlife Management","A_D_primary"
"38448","Tomasik, E., Cook, J.A.","mitochondrial phylogeography and conservation genetics of wolverine (gulo gulo) of northwestern north america",2005,"Journal of Mammalogy","A_D_primary"
"38457","Liptói, K., Hidas, A., Rouvier, R.","investigation of chromosome abnormalities and early embryonic mortality in goose lines",2005,"Acta Biologica Hungarica","A_D_primary"
"38461","Bonadonna, F., Bajzak, C., Benhamou, S., Igloi, K., Jouventin, P., Lipp, H.P., Dell'Omo, G.","orientation in the wandering albatross: interfering with magnetic perception does not affect orientation performance",2005,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38475","Philip, L.J., MacMillan, D.C.","exploring values, context and perceptions in contigent valuation studies: the cv market stall technique and willingness to pay for wildlife conservation",2005,"Journal of Environmental Planning and Management","A_D_primary"
"38481","Uyarra, M.C., Côté, I.M., Gill, J.A., Tinch, R.R.T., Viner, D., Watkinson, A.R.","island-specific preferences of tourists for environmental features: implications of climate change for tourism-dependent states",2005,"Environmental Conservation","A_D_primary"
"38491","Putman, R.J., Duncan, P., Scott, R.","demographic changes in a scottish red deer population (cervus elaphus l.) in response to sustained and heavy culling: an analysis of trends in deer populations of creag meagaidh national nature reserve 1986-2001",2005,"Forest Ecology and Management","A_D_primary"
"38494","Goodson, J.L., Evans, A.K., Lindberg, L., Allen, C.D.","neuro-evolutionary patterning of sociality",2005,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38507","Skärbäck, E., Becht, P.","landscape perspective on energy forests",2005,"Biomass and Bioenergy","A_D_primary"
"38516","Vahl, M.","analysis of nifursol residues in turkey and chicken meat using liquid chromatography-tandem mass spectrometry",2005,"Food Additives and Contaminants","A_D_primary"
"38520","Jones, D.B., Giles, K.L., Chen, Y., Shufran, K.A.","estimation of hymenopteran parasitism in cereal aphids by using molecular markers",2005,"Journal of Economic Entomology","A_D_primary"
"38522","Sonne, C., Leifsson, P.S., Dietz, R., Born, E.W., Letcher, R.J., Kirkegaard, M., Muir, D.C.G., Andersen, L.W., Riget, F.F., Hyldstrup, L.","enlarged clitoris in wild polar bears (ursus maritimus) can be misdiagnosed as pseudohermaphroditism",2005,"Science of the Total Environment","A_D_primary"
"38523","Kaloudis, S., Tocatlidou, A., Lorentzos, N.A., Sideridis, A.B., Karteris, M.","assessing wildfire destruction danger: a decision support system incorporating uncertainty",2005,"Ecological Modelling","A_D_primary"
"38524","Meade, J., Biro, D., Guilford, T.","homing pigeons develop local route stereotypy",2005,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38540","Doerner, K.C., Braden, W., Cork, J., Cunningham, T., Rice, A., Furman, B.J., McElroy, D.","population genetics of resurgence: white-tailed deer in kentucky",2005,"Journal of Wildlife Management","A_D_primary"
"38541","Schmidt, M.H., Lefebvre, G., Poulin, B., Tscharntke, T.","reed cutting affects arthropod communities, potentially reducing food for passerine birds",2005,"Biological Conservation","A_D_primary"
"38546","Browning, D.M., Beaupré, S.J., Duncan, L.","using partitioned mahalanobis d2(k) to formulate a gis-based model of timber rattlesnake hibernacula",2005,"Journal of Wildlife Management","A_D_primary"
"38558","Waluyo, H., Sadikin, S.R., Gustami, Whiting, P.","an economic valuation of biodiversity in the karst area of maros, south sulawesi, indonesia",2005,"Biodiversity","A_D_primary"
"38559","Lucas, J.R., Brodin, A., De Kort, S.R., Clayton, N.S.","does hippocampal size correlate with the degree of caching specialization?",2004,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38568","Manning, A.D., Lindenmayer, D.B., Barry, S.C.","the conservation implications of bird reproduction in the agricultural ""matrix"": a case study of the vulnerable superb parrot of south-eastern australia",2004,"Biological Conservation","A_D_primary"
"38570","Lunney, D., Grant, T., Matthews, A.","distribution of the platypus in the bellinger catchment from community knowledge and field survey and its relationship to river disturbance",2004,"Proceedings of the Linnean Society of New South Wales","A_D_primary"
"38582","McKinstry, M.C., Hubert, W.A., Anderson, S.H.","wetland and riparian areas of the intermountain west: ecology and management",2004,"Wetland and Riparian Areas of the Intermountain West: Ecology and Management","A_D_primary"
"38584","Marsh, D.M., Beckman, N.G.","effects of forest roads on the abundance and activity of terrestrial salamanders",2004,"Ecological Applications","A_D_primary"
"38592","Muth, S.","brawley, california wetlands design considerations for water quality improvement",2004,"Watershed Management and Operations Management 2000","A_D_primary"
"38595","Estes, C.C.","the status of alaska water export laws and water transfers",2004,"Bridging the Gap: Meeting the World's Water and Environmental Resources Challenges - Proceedings of the World Water and Environmental Resources Congress 2001","A_D_primary"
"38597","Earles, T.A., Jones, J.E.","innovative best management practices for development projects in the rocky mountains",2004,"Bridging the Gap: Meeting the World's Water and Environmental Resources Challenges - Proceedings of the World Water and Environmental Resources Congress 2001","A_D_primary"
"38606","Otis, D.L., White, G.C.","evaluation of ultrastructure and random effects band recovery models for estimating relationships between survival and harvest rates in exploited populations",2004,"Animal Biodiversity and Conservation","A_D_primary"
"38614","Kilpatrick, H.J., LaBonte, A.M., Barclay, J.S., Warner, G.","assessing strategies to improve bowhunting as an urban deer management tool",2004,"Wildlife Society Bulletin","A_D_primary"
"38624","Brown, J.E., Jones, S.R., Saxén, R., Thørring, H., Vives i Batlle, J.","radiation doses to aquatic organisms from natural radionuclides",2004,"Journal of Radiological Protection","A_D_primary"
"38633","Smallshire, D., Robertson, P., Thompson, P.","policy into practice: the development and delivery of agri-environment schemes and supporting advice in england",2004,"Ibis","A_D_primary"
"38644","Callaghan, T.V., Björn, L.O., Chernov, Y., Chapin, T., Christensen, T.R., Huntley, B., Ims, R.A., Johansson, M., Jolly, D., Jonasson, S., Matveyeva, N., Panikov, N., Oechel, W., Shaver, G., Elster, J., Jónsdóttir, I.S., Laine, K., Taulavuori, K., Taulavuori, E., Zöckler, C.","responses to projected changes in climate and uv-b at the species level",2004,"Ambio","A_D_primary"
"38647","Barbosa, A., Moreno, E.","cell-mediated immune response affects food intake but not body mass: an experiment with wintering great tits",2004,"Ecoscience","A_D_primary"
"38673","Patterson, B.D., Kasiki, S.M., Selempo, E., Kays, R.W.","livestock predation by lions (panthera leo) and other carnivores on ranches neighboring tsavo national parks, kenya",2004,"Biological Conservation","A_D_primary"
"38689","Caldow, R.W.G., Beadman, H.A., McGrorty, S., Stillman, R.A., Goss-Custard, J.D., Le V. Dit Durell, S.E.A., West, A.D., Kaiser, M.J., Mould, K., Wilson, A.","a behavior-based modeling approach to reducing shorebird-shellfish conflicts",2004,"Ecological Applications","A_D_primary"
"38698","Avery, M.L., Genchi, A.C.","avian perching deterrents on ultrasonic sensors at airport wind-shear alert systems",2004,"Wildlife Society Bulletin","A_D_primary"
"38700","Glenn, E.M., Ripple, W.J.","on using digital maps to assess wildlife habitat",2004,"Wildlife Society Bulletin","A_D_primary"
"38701","Felix, A.B., Campa III, H., Millenbah, K.F., Winterstein, S.R., Moritz, W.E.","development of landscape-scale habitat-potential models for forest wildlife planning and management",2004,"Wildlife Society Bulletin","A_D_primary"
"38703","Farnell, R., Hare, P.G., Blake, E., Bowyer, V., Schweger, C., Greer, S., Gotthardt, R.","multidisciplinary investigations of alpine ice patches in southwest yukon, canada: paleoenvironmental and paleobiological investigations",2004,"Arctic","A_D_primary"
"38708","Lindenmayer, D.B., Hobbs, R.J.","fauna conservation in australian plantation forests - a review",2004,"Biological Conservation","A_D_primary"
"38711","Avilés, J.M., Parejo, D.","farming practices and roller coracias garrulus conservation in south-west spain",2004,"Bird Conservation International","A_D_primary"
"38712","Hartig, J.H., Heidtke, T.M., Zarull, M.A., Yu, B.","the management lessons learned from sediment remediation in the detroit river - western lake erie watershed",2004,"Lakes and Reservoirs: Research and Management","A_D_primary"
"38716","Liu, X., Wang, K., Zhang, G.","perspectives and policies: ecological industry substitutes in wetland restoration of the middle yangtze",2004,"Wetlands","A_D_primary"
"38721","Flamm, B.R.","critical lands project, flathead lake montana, usa",2004,"International Journal of Ecology and Environmental Sciences","A_D_primary"
"38729","Roos, P.H., Tschirbs, S., Hack, A., Welge, P., Wilhelm, M.","different mechanisms of handling ingested polycyclic aromatic hydrocarbons in mammalian species: organ-specific response patterns of cyp1a1-induction after oral intake of pah-contaminated soils",2004,"Xenobiotica","A_D_primary"
"38734","Mayaka, T.B., Stigter, J.D., Heitkönig, I.M.A., Prins, H.H.T.","a population dynamics model for the management of buffon's kob (kobus kob kob) in the bénoué national park complex, cameroon",2004,"Ecological Modelling","A_D_primary"
"38740","Martin, W.K., Eyears-Chaddock, M., Wilson, B.R., Lemon, J.","the value of habitat reconstruction to birds at gunnedah, new south wales",2004,"Emu","A_D_primary"
"38742","Olenick, K.L., Wilkins, R.N., Conner, J.R.","increasing off-site water yield and grassland bird habitat in texas through brush treatment practices",2004,"Ecological Economics","A_D_primary"
"38743","Ali, I.M., Maskill, R.","functional wildlife parks: the views of kenyan children who live with them",2004,"Natural Resources Forum","A_D_primary"
"38748","Otchere, F.A., Veiga, M.M., Hinton, J.J., Farias, R.A., Hamaguchi, R.","transforming open mining pits into fish farms: moving towards sustainability",2004,"Natural Resources Forum","A_D_primary"
"38749","Freyfogle, E.T.","conservation and the lure of the garden",2004,"Conservation Biology","A_D_primary"
"38753","Soechitram, S.D., Athanasiadou, M., Hovander, L., Bergman, Å., Sauer, P.J.J.","fetal exposure to pcbs and their hydroxylated metabolites ni a dutch cohort",2004,"Environmental Health Perspectives","A_D_primary"
"38756","Pérez-Tris, J., Bensch, S., Carbonell, R., Helbig, A.J., Tellería, J.L.","historical diversification of migration patterns in a passerine bird",2004,"Evolution","A_D_primary"
"38777","Oberdörster, E.","manufactured nanomaterials (fullerenes, c<inf>60</inf>) induce oxidative stress in the brain of juvenile largemouth bass",2004,"Environmental Health Perspectives","A_D_primary"
"38778","Fredriksson, G.M., Nijman, V.","habitat use and conservation status of two elusive ground birds (carpococcyx radiatus and polyplectron schleiermacheri) in the sungai wain protection forest, east kalimantan, indonesian borneo",2004,"ORYX","A_D_primary"
"38784","Phillips, R.A., Silk, J.R.D., Phalan, B., Catry, P., Croxall, J.P.","seasonal sexual segregation in two thalassarche albatross species: competitive exclusion, reproductive role specializaion or foraging niche divergence?",2004,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38786","Homyack, J.A., Harrison, D.J., Krohn, W.B.","structural differences between precommercially thinned and unthinned conifer stands",2004,"Forest Ecology and Management","A_D_primary"
"38797","Isacch, J.P., Holz, S., Ricci, L., Martínez, M.M.","post-fire vegetation change and bird use of a salt marsh in coastal argentina",2004,"Wetlands","A_D_primary"
"38805","Shepherd, S.A., Martinez, P., Toral-Granda, M.V., Edgar, G.J.","the galápagos sea cucumber fishery: management improves as stocks decline",2004,"Environmental Conservation","A_D_primary"
"38806","Wilkinson, D., Smith, G.C., Delahay, R.J., Cheeseman, C.L.","a model of bovine tuberculosis in the badger meles meles: an evaluation of different vaccination strategies",2004,"Journal of Applied Ecology","A_D_primary"
"38813","Tonder, M., Jurvelius, J.","attitudes towards fishery and conservation of the saimaa ringed seal in lake pihlajavesi, finland",2004,"Environmental Conservation","A_D_primary"
"38815","Nemavarkar, P.S., Chourasia, B.K., Pasupathy, K.","detection of ?-irradiation induced dna damage and radioprotection of compounds in yeast using comet assay",2004,"Journal of Radiation Research","A_D_primary"
"38821","Muzika, R.M., Grushecky, S.T., Liebhold, A.M., Smith, R.L.","using thinning as a management tool for gypsy moth: the influence on small mammal abundance",2004,"Forest Ecology and Management","A_D_primary"
"38824","Fernández, C., Alonso, C., Babín, M.M., Pro, J., Carbonell, G., Tarazona, J.V.","ecotoxicological assessment of doxycycline in aged pig manure using multispecies soil systems",2004,"Science of the Total Environment","A_D_primary"
"38826","Anthony, M.L., Knuth, B.A., Lauber, T.B.","gender and citizen participation in wildlife management decision making",2004,"Society and Natural Resources","A_D_primary"
"38828","Elphick, C.S.","assessing conservation trade-offs: identifying the effects of flooding rice fields for waterbirds on non-target bird species",2004,"Biological Conservation","A_D_primary"
"38830","Haysom, K.A., McCracken, D.I., Foster, G.N., Sotherton, N.W.","developing grassland conservation headlands: response of carabid assemblage to different cutting regimes in a silage field edge",2004,"Agriculture, Ecosystems and Environment","A_D_primary"
"38834","Constantine, R., Brunton, D.H., Dennis, T.","dolphin-watching tour boats change bottlenose dolphin (tursiops truncatus) behaviour",2004,"Biological Conservation","A_D_primary"
"38840","Ward, A.I., White, P.C.L., Smith, A., Critchley, C.H.","modelling the cost of roe deer browsing damage to forestry",2004,"Forest Ecology and Management","A_D_primary"
"38843","Goode, M.J., Swann, D.E., Schwalbe, C.R.","effects of destructive collecting practices on reptiles: a field experiment",2004,"Journal of Wildlife Management","A_D_primary"
"38847","Becker, J.M., McKinstry, C.A.","response of winter birds to soil remediation along the columbia river at the hanford site",2004,"Environmental Monitoring and Assessment","A_D_primary"
"38849","Desmond, M.","effects of grazing practices and fossorial rodents on a winter avian community in chihuahua, mexico",2004,"Biological Conservation","A_D_primary"
"38854","Nogales, M., Martín, A., Tershy, B.R., Donlan, C.J., Veitch, D., Puerta, N., Wood, B., Alonso, J.","a review of feral cat eradication on islands",2004,"Conservation Biology","A_D_primary"
"38856","Baker, J.P., Hulse, D.W., Gregory, S.V., White, D., Van Sickle, J., Berger, P.A., Dole, D., Schumaker, N.H.","alternative futures for the willamette river basin, oregon",2004,"Ecological Applications","A_D_primary"
"38875","Fleming, K.K., Didier, K.A., Miranda, B.R., Porter, W.F.","sensitivity of a white-tailed deer habitat-suitability index model to error in satellite land-cover data: implications for wildlife habitat-suitability studies",2004,"Wildlife Society Bulletin","A_D_primary"
"38877","Millspaugh, J.J., Gitzen, R.A., Kernohan, B.J., Larson, M.A., Clay, C.L.","comparability of three analytical techniques to assess joint space use",2004,"Wildlife Society Bulletin","A_D_primary"
"38879","Kershner, J.L., Archer, E.K., Coles-Ritchie, M., Cowley, E.R., Henderson, R.C., Kratz, K., Quimby, C.M., Turner, D.L., Ulmer, L.C., Vinson, M.R.","guide to effective monitoring of aquatic and riparian resources",2004,"USDA Forest Service - General Technical Report RMRS-GTR","A_D_primary"
"38884","Darmody, R.G., Marlin, J.C., Talbott, J., Green, R.A., Brewer, E.F., Stohr, C.","dredged illinois river sediments: plant growth and metal uptake",2004,"Journal of Environmental Quality","A_D_primary"
"38888","Labocha, M.K., Sadowska, E.T., Baliga, K., Semer, A.K., Koteja, P.","individual variation and repeatability of basal metabolism in the bank vole, clethrionomys glareolus",2004,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38890","Lyytinen, A., Brakefield, P.M., Lindström, L., Mappes, J.","does predation maintain eyespot plasticity in bicyclus anynana?",2004,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38891","Hughes, W.O.H., Boomsma, J.J.","let your enemy do the work: within-host interactions between two fungal parasites of leaf-cutting ants",2004,"Proceedings of the Royal Society B: Biological Sciences","A_D_primary"
"38894","Danley, R.F., Murphy, R.K., Madden, E.M.","species diversity and habitat of grassland passerines during grazing of a prescribe-burned, mixed-grass prairie",2004,"Western North American Naturalist","A_D_primary"
"38897","Coppedge, B.R., Engle, D.M., Masters, R.E., Gregory, M.S.","predicting juniper encroachment and crp effects on avian community dynamics in southern mixed-grass prairie, usa",2004,"Biological Conservation","A_D_primary"
